ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,p90_err_m,median_err_m,jump_rate,n_test_laps
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,fastest,5,1,5.7476492947399676,1.5679340388230638,0.018373757082919478,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,fastest,5,3,6.533434251690046,1.5764997483950012,0.03399462711757551,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,fastest,5,5,6.340029678543535,1.5651720985589346,0.0321827954843302,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,fastest,5,9,7.162895681821767,1.6682870458819832,0.03323477501736029,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,fastest,5,15,7.075721941891071,1.881700786097009,0.02829342642642182,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,1,1,30.080569624124717,2.6714240091936605,0.18809513801247005,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,1,3,15.348439028720748,2.032150652947626,0.12598397058347274,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,1,5,22.57045148664177,2.3419868669200574,0.142260973262725,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,1,9,13.032849731759752,2.2549779188922514,0.09918963756788997,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,1,15,16.473914845272454,2.5543516667108803,0.10718909116238594,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,3,1,44.85205292839699,2.0629068871131744,0.12513791229074414,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,3,3,33.75059701194754,2.060502371322208,0.09942182442829388,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,3,5,30.701809875027134,2.3376386224350427,0.12735790753848816,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,3,9,17.29989388274676,2.2335482907757034,0.09505094841485705,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,3,15,67.27378775661826,2.773407976246683,0.1639630975120093,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,5,1,30.31323127414635,1.9326750996730648,0.09266765036983594,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,5,3,15.14847083881716,1.8291932123133066,0.06308252008286869,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,5,5,18.6496192241149,1.9444891158092144,0.09798276563009818,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,5,9,55.17706625607345,2.2597471137670517,0.14329643397757444,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,manual_best,5,15,14.533908231306436,2.12446268731212,0.0806116390434089,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,1,1,11.353076164629085,2.0184666597593712,0.06291368987755999,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,1,3,12.625808794978122,1.975135771763817,0.06606609270639749,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,1,5,9.23051389735459,1.836093828491955,0.039871757746258105,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,1,9,11.130058126461394,2.053921021308572,0.05371152928946077,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,1,15,10.52510328012877,2.2801899163527466,0.047321569081827906,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,3,1,7.043734638286118,1.5467564553138449,0.02993776344956371,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,3,3,7.600074897826633,1.5690468285492425,0.03243916991996102,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,3,5,7.060603721362855,1.513398222358764,0.020694052345018563,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,3,9,7.141870058823931,1.6476201906574452,0.020041975745207583,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,3,15,6.433485872632528,1.7900446064165234,0.017588477175581298,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,5,1,30.313231274146574,1.9326750996730127,0.09266765036983594,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,5,3,15.148470838817326,1.8291932123134487,0.06308252008286869,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,5,5,18.649619224115096,1.9444891158092996,0.09798276563009818,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,5,9,55.17706625607351,2.259747113767162,0.14329643397757444,3
LO_ref,LiftOff_200,4,LiftOff_200,same_drone,median_time,5,15,14.53390823130673,2.124462687312281,0.0806116390434089,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,1,1,8.840448734203367,2.3894670089320917,0.04087530309615638,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,1,3,9.72947614904114,2.4777116138374757,0.048292992107778154,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,1,5,9.477078191520532,2.3787912853049846,0.04509417277461614,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,1,9,9.908512207383009,2.565494690218936,0.042481696381597094,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,1,15,9.326812904916654,2.753988025251419,0.03854716288119279,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,3,1,6.340480297514817,1.5738345234238607,0.013451331470300401,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,3,3,6.468163972131035,1.5963092915589054,0.019139901789186006,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,3,5,6.574367397510521,1.6695164736241186,0.005647542035682198,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,3,9,6.656108575683253,1.7012243131092621,0.00479858953665917,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,3,15,7.9006057889234045,1.9133654699016727,0.018696392249190445,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,5,1,6.044575439325562,1.5283074810296189,0.012751885536545396,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,5,3,6.15995249127056,1.6454912638330559,0.008500523772230265,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,5,5,6.5127438384886505,1.5179455418398209,0.01633897202518629,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,5,9,6.414438023042905,1.6653484130382452,0.005843422669533307,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,fastest,5,15,7.096100165101629,1.875981214397349,0.017381605401660425,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,1,1,8.840448734203367,2.3894670089320917,0.04087530309615638,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,1,3,9.72947614904114,2.4777116138374757,0.048292992107778154,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,1,5,9.477078191520532,2.3787912853049846,0.04509417277461614,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,1,9,9.908512207383009,2.565494690218936,0.042481696381597094,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,1,15,9.326812904916654,2.753988025251419,0.03854716288119279,3
