ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,test_lap,n_frames,duration_s,median_err_m,p90_err_m,jump_rate
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,3,6,2345,23.54997706413269,1.8016122662652947,6.626638334965035,0.011087420042643924
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,5,4,2353,23.624861001968384,1.4207639404973236,7.342712692845034,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,5,5,2443,24.526942014694214,1.3163224076207314,6.262233032038758,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,5,6,2345,23.54997706413269,2.0810215964655434,12.269246522327363,0.05373134328358209
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,9,4,2353,23.624861001968384,1.5867480403101695,7.720618812475723,0.004249893752656183
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,9,5,2443,24.526942014694214,1.425888636738776,6.175426262543526,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,9,6,2345,23.54997706413269,1.9173859994781637,8.839011673238257,0.0042643923240938165
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,15,4,2353,23.624861001968384,1.8787165830689787,8.090447517387798,0.0012749681257968552
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,15,5,2443,24.526942014694214,1.424551289754774,6.713364760120011,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,15,6,2345,23.54997706413269,2.1048253334045626,10.542454182861418,0.05031982942430704
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,1,4,2353,23.624861001968384,1.5945041190747418,7.1188935449880155,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,1,5,2443,24.526942014694214,1.4208417306810475,5.52268764369338,0.00040933278755628325
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,1,6,2345,23.54997706413269,1.7444300936567814,7.80732796092236,0.007249466950959489
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,3,4,2353,23.624861001968384,1.6884734203138692,7.400287403035111,0.014874628134296642
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,3,5,2443,24.526942014694214,1.6259678328762277,6.431932709291208,0.006958657388456815
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,3,6,2345,23.54997706413269,1.7527405403641865,7.709981955024067,0.006823027718550106
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,5,4,2353,23.624861001968384,1.7295951855846852,6.656643907997438,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,5,5,2443,24.526942014694214,1.4760205424118737,5.976343114816607,0.008595988538681949
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,5,6,2345,23.54997706413269,1.9385653600566002,12.730303262273383,0.06439232409381664
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,9,4,2353,23.624861001968384,2.028411196311083,9.689697684548625,0.05227369315767106
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,9,5,2443,24.526942014694214,1.5810153034561125,6.3745452584205875,0.001637331150225133
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,9,6,2345,23.54997706413269,1.9397019731048317,8.939333768802555,0.012366737739872069
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,15,4,2353,23.624861001968384,2.119142862034188,7.311998682765418,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,15,5,2443,24.526942014694214,1.6538199971501228,6.9234077180553495,0.010642652476463364
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,3,15,6,2345,23.54997706413269,2.2380625694279033,9.59413471511608,0.012366737739872069
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,1,4,2353,23.624861001968384,1.8055686759423537,8.092842409417305,0.06587335316617085
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,1,5,2443,24.526942014694214,1.4172280931133798,6.22986979686085,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,1,6,2345,23.54997706413269,1.8647840602098498,11.120684766734243,0.058422174840085286
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,3,4,2353,23.624861001968384,1.7902088000678589,8.128781497403004,0.06544836379090523
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,3,5,2443,24.526942014694214,1.4006188176687715,6.138364013082967,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,3,6,2345,23.54997706413269,1.8479371126023239,8.861551570974793,0.023454157782515993
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,5,4,2353,23.624861001968384,1.794378702344801,6.134313773942562,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,5,5,2443,24.526942014694214,1.496397184888437,6.786169700707831,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,5,6,2345,23.54997706413269,1.7548092341982624,8.6939985306393,0.018763326226012792
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,9,4,2353,23.624861001968384,1.9858429291727475,8.104024487450687,0.04547386315342117
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,9,5,2443,24.526942014694214,1.5675310265436053,7.104357908776383,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,9,6,2345,23.54997706413269,2.0809892678625204,13.015916667520798,0.06055437100213219
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,15,4,2353,23.624861001968384,2.260281116802048,9.543893599647847,0.06629834254143646
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,15,5,2443,24.526942014694214,1.7524586297640639,7.083505274155368,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,5,15,6,2345,23.54997706413269,2.7893371580962807,30.876801447783837,0.15394456289978678
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,1,4,2353,23.624861001968384,1.7877688724758087,10.690847706552455,0.017849553761155972
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,1,5,2443,24.526942014694214,1.7662386165036743,6.450582455756024,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,1,6,2345,23.54997706413269,2.0259988923975243,6.495328003023524,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,3,4,2353,23.624861001968384,2.0318473542692175,10.750856347643946,0.02379940501487463
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,3,5,2443,24.526942014694214,1.8126847994279842,6.951250324023768,0.0057306590257879654
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,3,6,2345,23.54997706413269,2.2410668558146583,7.134775594033794,0.014072494669509595
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,5,4,2353,23.624861001968384,2.038423308377702,10.497985032004024,0.02889927751806205
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,5,5,2443,24.526942014694214,1.969600369726379,7.0205897752052175,0.020875972165370446
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,5,6,2345,23.54997706413269,2.1915175810560186,6.853287024003645,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,9,4,2353,23.624861001968384,2.019478322645938,9.326031852071623,0.01572460688482788
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,9,5,2443,24.526942014694214,1.9933350036504862,7.214123167200639,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,9,6,2345,23.54997706413269,2.382768198548405,7.5268050634353845,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,15,4,2353,23.624861001968384,2.3189647116749654,10.14170047071143,0.010624734381640459
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,15,5,2443,24.526942014694214,2.121752444502391,7.6430586741001445,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,15,6,2345,23.54997706413269,2.4488645133500313,7.514748831151598,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,1,4,2353,23.624861001968384,2.0642283460211814,9.560882538706968,0.09137271568210795
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,1,5,2443,24.526942014694214,1.62240562715823,6.462127097394593,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,1,6,2345,23.54997706413269,2.091811385488775,10.349940938642286,0.034968017057569294
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,3,4,2353,23.624861001968384,2.0189414996611674,8.22138216679042,0.06289842753931152
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,3,5,2443,24.526942014694214,1.668665496323257,6.5976977093374005,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,3,6,2345,23.54997706413269,1.7977576227179668,7.534966025269249,0.0029850746268656717
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,5,4,2353,23.624861001968384,1.9679640322509897,8.317377189135739,0.07054823629409265
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,5,5,2443,24.526942014694214,1.7551499343715378,6.734295344334869,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,5,6,2345,23.54997706413269,1.984801517705506,9.203664657354583,0.04051172707889126
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,9,4,2353,23.624861001968384,2.522303455215365,10.772539049476146,0.09519762005949851
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,9,5,2443,24.526942014694214,1.826527479671995,6.90901665721994,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,9,6,2345,23.54997706413269,2.0397124260840087,9.69276902765249,0.044349680170575695
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,15,4,2353,23.624861001968384,2.4388040562495803,10.007753070851546,0.08882277943051424
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,15,5,2443,24.526942014694214,2.1078664246119985,6.992190753855101,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,15,6,2345,23.54997706413269,2.2702538339018687,11.673659822840534,0.06695095948827293
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,1,4,2353,23.624861001968384,1.805568675942439,8.092842409417441,0.06587335316617085
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,1,5,2443,24.526942014694214,1.4172280931137493,6.229869796861203,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,1,6,2345,23.54997706413269,1.8647840602094092,11.120684766734742,0.058422174840085286
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,3,4,2353,23.624861001968384,1.790208800067873,8.128781497403146,0.06544836379090523
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,3,5,2443,24.526942014694214,1.4006188176684304,6.138364013083393,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,3,6,2345,23.54997706413269,1.847937112601727,8.861551570975351,0.023454157782515993
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,5,4,2353,23.624861001968384,1.794378702344602,6.134313773942551,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,5,5,2443,24.526942014694214,1.4963971848881954,6.786169700708184,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,5,6,2345,23.54997706413269,1.7548092341988308,8.693998530639869,0.018763326226012792
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,9,4,2353,23.624861001968384,1.9858429291725486,8.10402448745082,0.04547386315342117
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,9,5,2443,24.526942014694214,1.56753102654406,7.104357908776636,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,9,6,2345,23.54997706413269,2.080989267862961,13.015916667521326,0.06055437100213219
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,15,4,2353,23.624861001968384,2.2602811168021617,9.543893599648007,0.06629834254143646
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,15,5,2443,24.526942014694214,1.752458629764206,7.083505274155681,0.0
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,15,6,2345,23.54997706413269,2.789337158096629,30.87680144778395,0.15394456289978678
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,1,3,2514,25.249022006988525,2.2531665681544837,6.908259163128679,0.02545743834526651
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,1,4,2314,23.20598602294922,1.7944079994986275,8.072788998363754,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,1,5,2252,22.615839958190918,1.7605602293392195,7.004537209600827,0.003108348134991119
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,3,3,2514,25.249022006988525,2.1200548568263002,7.240827861536585,0.018297533810660304
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,3,4,2314,23.20598602294922,1.7466465322072082,8.384587454130301,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,3,5,2252,22.615839958190918,1.7980838934099665,7.28950153303643,0.007104795737122558
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,5,3,2514,25.249022006988525,2.193545107477032,7.209704466172855,0.01392203659506762
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,5,4,2314,23.20598602294922,1.9378494829607966,7.891904491504597,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,5,5,2252,22.615839958190918,1.8862103354387187,7.480854465712813,0.003552397868561279
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,9,3,2514,25.249022006988525,2.4435814054984775,7.830069200834246,0.04375497215592681
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,9,4,2314,23.20598602294922,2.2145263240557647,8.009724515767196,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,9,5,2252,22.615839958190918,1.9943783572440452,7.406557075000637,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,15,3,2514,25.249022006988525,2.6310428305675515,7.9265700368220555,0.014319809069212411
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,15,4,2314,23.20598602294922,2.2372900246790977,8.41524024300237,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,1,15,5,2252,22.615839958190918,2.3467039329473565,7.466177106203557,0.0053285968028419185
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,1,3,2514,25.249022006988525,2.1263397221263745,10.682091175434588,0.05290373906125696
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,1,4,2314,23.20598602294922,1.7285165966626224,8.761360093330403,0.012100259291270527
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,1,5,2252,22.615839958190918,1.7531872034727272,6.6611830308484405,0.0017761989342806395
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,3,3,2514,25.249022006988525,2.001536759423395,10.581383367074148,0.04455051710421639
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,3,4,2314,23.20598602294922,1.5895516563373633,7.848542055429038,0.004753673292999135
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,3,5,2252,22.615839958190918,1.736377313972298,7.577912738815006,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,5,3,2514,25.249022006988525,1.9165251370217007,7.6524245083067814,0.03818615751789976
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,5,4,2314,23.20598602294922,1.3981212860743568,6.820795958754467,0.004753673292999135
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,5,5,2252,22.615839958190918,1.6612066578612428,7.341005267932157,0.013765541740674956
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,9,3,2514,25.249022006988525,1.9471020821524974,6.868290693954564,0.004375497215592681
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,9,4,2314,23.20598602294922,1.5164848657154195,7.831388568709629,0.014693171996542784
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,9,5,2252,22.615839958190918,1.7983187200401325,7.120050392912946,0.007104795737122558
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,15,3,2514,25.249022006988525,2.088226611762096,7.503430322861822,0.009148766905330152
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,15,4,2314,23.20598602294922,1.8874628459477094,9.21243144579809,0.018150388936905792
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,3,15,5,2252,22.615839958190918,1.9947559513965913,9.2920691225229,0.03374777975133215
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,1,3,2514,25.249022006988525,1.769655888139468,5.71647469725311,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,1,4,2314,23.20598602294922,1.5548931884652575,6.420316677674327,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,1,5,2252,22.615839958190918,1.7541385852934255,8.008542786720483,0.02264653641207815
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,3,3,2514,25.249022006988525,1.87721642373198,6.043473140719052,0.0031821797931583136
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,3,4,2314,23.20598602294922,1.5180694702062212,6.2200560170403145,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,3,5,2252,22.615839958190918,1.8062231353517788,7.914399935680035,0.015985790408525755
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,5,3,2514,25.249022006988525,2.04705521645802,7.206851382354337,0.03420843277645187
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,5,4,2314,23.20598602294922,1.7560130969115093,6.130381313610494,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,5,5,2252,22.615839958190918,1.8554773551692705,7.098232647114962,0.008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,9,3,2514,25.249022006988525,2.041157942479444,6.584944243574147,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,9,4,2314,23.20598602294922,1.7340357614323523,6.121309795890273,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,9,5,2252,22.615839958190918,1.5744735479111203,7.203672488940286,0.0008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,15,3,2514,25.249022006988525,2.3947661273665943,7.476000085785427,0.034606205250596656
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,15,4,2314,23.20598602294922,2.019368186081657,6.704579224602021,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,fastest,5,15,5,2252,22.615839958190918,2.0595491192725532,8.749877003726532,0.023090586145648313
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,1,3,2514,25.249022006988525,1.658592376026462,8.037055748668122,0.006762132060461416
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,1,4,2314,23.20598602294922,1.7338674618018715,15.866042594678255,0.10674157303370786
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,1,5,2252,22.615839958190918,1.8938942210885088,5.8336172161079904,0.003996447602131439
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,3,3,2514,25.249022006988525,1.5617775398311409,7.820210270452599,0.006762132060461416
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,3,4,2314,23.20598602294922,1.8726696818070536,49.18428170272307,0.23120138288677614
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,3,5,2252,22.615839958190918,1.6926365176600946,5.957928903726687,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,5,3,2514,25.249022006988525,1.4649097504659068,6.694618781250506,0.0011933174224343676
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,5,4,2314,23.20598602294922,1.9071150195648774,24.071446939991876,0.18668971477960242
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,5,5,2252,22.615839958190918,1.567086477702743,5.911753347109737,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,9,3,2514,25.249022006988525,1.6252895723723526,7.151992815575373,0.006762132060461416
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,9,4,2314,23.20598602294922,1.5849354544318643,10.318280276604652,0.058772687986171135
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,9,5,2252,22.615839958190918,1.9692956038207257,6.673849313213167,0.0053285968028419185
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,15,3,2514,25.249022006988525,1.8887404231426785,8.175960087474994,0.003579952267303103
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,15,4,2314,23.20598602294922,1.9706096536260276,28.66982093571887,0.168971477960242
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,1,15,5,2252,22.615839958190918,2.1125767849966763,7.030184175678754,0.0066607460035523975
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,1,3,2514,25.249022006988525,2.1263397221263887,10.682091175434614,0.05290373906125696
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,1,4,2314,23.20598602294922,1.7285165966626153,8.76136009333006,0.012100259291270527
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,1,5,2252,22.615839958190918,1.7531872034726845,6.661183030847872,0.0017761989342806395
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,3,3,2514,25.249022006988525,2.0015367594233737,10.581383367074158,0.04455051710421639
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,3,4,2314,23.20598602294922,1.5895516563375622,7.84854205542886,0.004753673292999135
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,3,5,2252,22.615839958190918,1.7363773139723548,7.577912738814597,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,5,3,2514,25.249022006988525,1.9165251370216936,7.652424508306773,0.03818615751789976
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,5,4,2314,23.20598602294922,1.3981212860742716,6.820795958754333,0.004753673292999135
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,5,5,2252,22.615839958190918,1.661206657860749,7.341005267931753,0.013765541740674956
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,9,3,2514,25.249022006988525,1.947102082152476,6.868290693954547,0.004375497215592681
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,9,4,2314,23.20598602294922,1.5164848657154408,7.831388568709391,0.014693171996542784
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,9,5,2252,22.615839958190918,1.7983187200397026,7.120050392912492,0.007104795737122558
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,15,3,2514,25.249022006988525,2.088226611762142,7.503430322861828,0.009148766905330152
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,15,4,2314,23.20598602294922,1.8874628459473968,9.21243144579782,0.018150388936905792
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,3,15,5,2252,22.615839958190918,1.9947559513960265,9.292069122522332,0.03374777975133215
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,1,3,2514,25.249022006988525,1.7696558881395674,5.7164746972531955,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,1,4,2314,23.20598602294922,1.5548931884657051,6.4203166776746645,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,1,5,2252,22.615839958190918,1.754138585293397,8.00854278672106,0.02264653641207815
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,3,3,2514,25.249022006988525,1.8772164237318805,6.043473140719053,0.0031821797931583136
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,3,4,2314,23.20598602294922,1.5180694702062247,6.220056017040463,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,3,5,2252,22.615839958190918,1.806223135351864,7.914399935680914,0.015985790408525755
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,5,3,2514,25.249022006988525,2.0470552164582614,7.2068513823543965,0.03420843277645187
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,5,4,2314,23.20598602294922,1.756013096911964,6.130381313610835,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,5,5,2252,22.615839958190918,1.8554773551692065,7.098232647115541,0.008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,9,3,2514,25.249022006988525,2.041157942479586,6.584944243574163,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,9,4,2314,23.20598602294922,1.7340357614320112,6.121309795890117,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,9,5,2252,22.615839958190918,1.574473547911646,7.2036724889407955,0.0008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,15,3,2514,25.249022006988525,2.3947661273666796,7.476000085785454,0.034606205250596656
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,15,4,2314,23.20598602294922,2.019368186082062,6.7045792246025036,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,median_time,5,15,5,2252,22.615839958190918,2.0595491192724538,8.749877003727187,0.023090586145648313
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,1,3,2514,25.249022006988525,2.2531665681544837,6.908259163128679,0.02545743834526651
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,1,4,2314,23.20598602294922,1.7944079994986275,8.072788998363754,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,1,5,2252,22.615839958190918,1.7605602293392195,7.004537209600827,0.003108348134991119
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,3,3,2514,25.249022006988525,2.1200548568263002,7.240827861536585,0.018297533810660304
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,3,4,2314,23.20598602294922,1.7466465322072082,8.384587454130301,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,3,5,2252,22.615839958190918,1.7980838934099665,7.28950153303643,0.007104795737122558
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,5,3,2514,25.249022006988525,2.193545107477032,7.209704466172855,0.01392203659506762
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,5,4,2314,23.20598602294922,1.9378494829607966,7.891904491504597,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,5,5,2252,22.615839958190918,1.8862103354387187,7.480854465712813,0.003552397868561279
