condition,test_session,sigma_cam,T_update,seed,test_lap_relative,lap_index_abs,n_frames,duration_s,median_err_m,p90_err_m,jump_rate
same_drone,MT_s004,3.0,0.5,4,10,10,2346,23.52618908882141,1.5726867590949425,4.399186627405847,0.013640238704177323
same_drone,MT_s004,3.0,0.5,4,11,11,2666,26.786911964416504,1.4674768772398181,7.385770586573116,0.04238559639909977
same_drone,MT_s004,3.0,0.5,4,12,12,2344,23.593735933303833,1.3888556263241014,5.227643501178965,0.005972696245733789
same_drone,MT_s004,3.0,0.5,4,13,13,2307,23.15007710456848,1.3065116481091934,3.8192729176452307,0.0
same_drone,MT_s004,3.0,0.5,4,14,14,2625,26.3830509185791,1.2621713083265433,4.623952728657718,0.005333333333333333
same_drone,MT_s004,3.0,0.5,4,15,15,2334,23.44292402267456,1.099472520277331,3.97074362517677,0.011139674378748929
same_drone,MT_s004,3.0,1.0,0,1,1,2472,24.886879920959473,1.5031467414500526,5.22687554886846,0.0
same_drone,MT_s004,3.0,1.0,0,2,2,2524,25.33614683151245,1.6203169966823054,5.006671667581541,0.0
same_drone,MT_s004,3.0,1.0,0,3,3,2665,26.740379095077515,1.6472189978093326,4.250875804321907,0.0
same_drone,MT_s004,3.0,1.0,0,4,4,2618,26.25896406173706,1.2088865176361026,4.460458289148533,0.0
same_drone,MT_s004,3.0,1.0,0,5,5,2530,25.401978969573975,1.3120922839196112,3.7676368171180035,0.0
same_drone,MT_s004,3.0,1.0,0,6,6,2525,25.403844833374023,1.5426771806395578,6.272586301589136,0.002772277227722772
same_drone,MT_s004,3.0,1.0,0,7,7,2722,27.329137802124023,1.5244850026590946,13.4747328694453,0.09698750918442321
same_drone,MT_s004,3.0,1.0,0,8,8,2312,23.212925910949707,1.1588181141436458,5.314586750951127,0.008217993079584774
same_drone,MT_s004,3.0,1.0,0,9,9,2312,23.21662998199463,1.2345573133113703,4.18330077222732,0.008217993079584774
same_drone,MT_s004,3.0,1.0,0,10,10,2346,23.52618908882141,1.4752088399505148,5.018439271667688,0.013640238704177323
same_drone,MT_s004,3.0,1.0,0,11,11,2666,26.786911964416504,1.723120558065439,10.03450557036355,0.08289572393098274
same_drone,MT_s004,3.0,1.0,0,12,12,2344,23.593735933303833,1.5803671431644197,5.193250305387986,0.0
same_drone,MT_s004,3.0,1.0,0,13,13,2307,23.15007710456848,1.5131024336793644,4.895608684724404,0.008669267446900737
same_drone,MT_s004,3.0,1.0,0,14,14,2625,26.3830509185791,1.2941068860410212,4.238728063994719,0.0034285714285714284
same_drone,MT_s004,3.0,1.0,0,15,15,2334,23.44292402267456,1.199214551039077,5.467448995862019,0.020137103684661525
same_drone,MT_s004,3.0,1.0,1,1,1,2472,24.886879920959473,1.7177522489144792,5.018040479932649,0.0
same_drone,MT_s004,3.0,1.0,1,2,2,2524,25.33614683151245,1.4821368427257795,4.015747026692153,0.0
same_drone,MT_s004,3.0,1.0,1,3,3,2665,26.740379095077515,1.3019325851826977,3.833699727228815,0.0
same_drone,MT_s004,3.0,1.0,1,4,4,2618,26.25896406173706,1.1366003527941935,4.41336419115354,0.0
same_drone,MT_s004,3.0,1.0,1,5,5,2530,25.401978969573975,1.4173317306284758,3.9886572251164294,0.0
same_drone,MT_s004,3.0,1.0,1,6,6,2525,25.403844833374023,1.510772302677509,5.076592505061631,0.0031683168316831685
same_drone,MT_s004,3.0,1.0,1,7,7,2722,27.329137802124023,1.707509603986061,13.79656908945416,0.09368111682586333
same_drone,MT_s004,3.0,1.0,1,8,8,2312,23.212925910949707,1.0828270782551854,5.492592957301879,0.0
same_drone,MT_s004,3.0,1.0,1,9,9,2312,23.21662998199463,1.2975056270615752,3.834251697770098,0.0
same_drone,MT_s004,3.0,1.0,1,10,10,2346,23.52618908882141,1.418093349668844,4.654792691380962,0.013640238704177323
same_drone,MT_s004,3.0,1.0,1,11,11,2666,26.786911964416504,1.895473033147848,12.196956737502063,0.08889722430607652
same_drone,MT_s004,3.0,1.0,1,12,12,2344,23.593735933303833,1.518269477796423,5.558518659175463,0.00938566552901024
same_drone,MT_s004,3.0,1.0,1,13,13,2307,23.15007710456848,1.2872983056042528,3.890760219667125,0.005635023840485479
same_drone,MT_s004,3.0,1.0,1,14,14,2625,26.3830509185791,1.7413913780450656,4.885680580251115,0.0064761904761904765
same_drone,MT_s004,3.0,1.0,1,15,15,2334,23.44292402267456,1.22919495105711,5.273890570072866,0.014138817480719794
same_drone,MT_s004,3.0,1.0,2,1,1,2472,24.886879920959473,1.61862072399947,6.23233610024272,0.0
same_drone,MT_s004,3.0,1.0,2,2,2,2524,25.33614683151245,1.4662519760936732,5.024988698198535,0.0
same_drone,MT_s004,3.0,1.0,2,3,3,2665,26.740379095077515,1.5005190994574775,5.000663134339077,0.02851782363977486
same_drone,MT_s004,3.0,1.0,2,4,4,2618,26.25896406173706,1.1806601837793131,3.9652366066985425,0.0
same_drone,MT_s004,3.0,1.0,2,5,5,2530,25.401978969573975,1.275126070798267,3.9047106783632586,0.0
same_drone,MT_s004,3.0,1.0,2,6,6,2525,25.403844833374023,1.2505248974759127,6.196092590566291,0.0031683168316831685
same_drone,MT_s004,3.0,1.0,2,7,7,2722,27.329137802124023,1.574600328303731,9.551745274566393,0.0804555473916238
same_drone,MT_s004,3.0,1.0,2,8,8,2312,23.212925910949707,1.0199189412115715,4.91979201835465,0.0
same_drone,MT_s004,3.0,1.0,2,9,9,2312,23.21662998199463,1.1325635290441483,4.226936650939474,0.0
same_drone,MT_s004,3.0,1.0,2,10,10,2346,23.52618908882141,1.6782042543692341,5.109151642390259,0.013640238704177323
same_drone,MT_s004,3.0,1.0,2,11,11,2666,26.786911964416504,1.6868085154355867,11.521811874883916,0.07501875468867217
same_drone,MT_s004,3.0,1.0,2,12,12,2344,23.593735933303833,1.5877466635343005,6.166136683254156,0.01834470989761092
same_drone,MT_s004,3.0,1.0,2,13,13,2307,23.15007710456848,1.2783284761249547,4.020831354146389,0.005201560468140442
same_drone,MT_s004,3.0,1.0,2,14,14,2625,26.3830509185791,1.653140467418723,5.478885390610656,0.0
same_drone,MT_s004,3.0,1.0,2,15,15,2334,23.44292402267456,1.0311411456431898,4.378065430421704,0.017566409597257925
same_drone,MT_s004,3.0,1.0,3,1,1,2472,24.886879920959473,1.4947753170941267,4.827847643815269,0.0
same_drone,MT_s004,3.0,1.0,3,2,2,2524,25.33614683151245,1.479024913925855,4.442008012815954,0.0
same_drone,MT_s004,3.0,1.0,3,3,3,2665,26.740379095077515,1.3479650449950213,3.98188945013162,0.0
same_drone,MT_s004,3.0,1.0,3,4,4,2618,26.25896406173706,1.1823739710774603,4.7205807195777405,0.0
same_drone,MT_s004,3.0,1.0,3,5,5,2530,25.401978969573975,1.3549201082345768,4.173309037424382,0.0
same_drone,MT_s004,3.0,1.0,3,6,6,2525,25.403844833374023,1.4560523357618251,5.071564059470165,0.005148514851485149
same_drone,MT_s004,3.0,1.0,3,7,7,2722,27.329137802124023,1.9072285891173024,11.03200923247472,0.08633357825128582
same_drone,MT_s004,3.0,1.0,3,8,8,2312,23.212925910949707,1.0909834633421127,3.8191530118720096,0.0
same_drone,MT_s004,3.0,1.0,3,9,9,2312,23.21662998199463,1.2298364863551612,5.579269085560296,0.0
same_drone,MT_s004,3.0,1.0,3,10,10,2346,23.52618908882141,1.5228677014683285,4.096406931407593,0.013640238704177323
same_drone,MT_s004,3.0,1.0,3,11,11,2666,26.786911964416504,1.7224353233140945,10.605735761135477,0.0690172543135784
same_drone,MT_s004,3.0,1.0,3,12,12,2344,23.593735933303833,1.6085637644235646,7.695789233374226,0.015784982935153583
same_drone,MT_s004,3.0,1.0,3,13,13,2307,23.15007710456848,1.2854312338850349,5.210264527014233,0.0
same_drone,MT_s004,3.0,1.0,3,14,14,2625,26.3830509185791,1.3086978825792812,5.5789636015429815,0.014857142857142857
same_drone,MT_s004,3.0,1.0,3,15,15,2334,23.44292402267456,1.080113825827837,4.609781782217202,0.01970865467009426
same_drone,MT_s004,3.0,1.0,4,1,1,2472,24.886879920959473,1.6378694258967528,5.06187616940795,0.0
same_drone,MT_s004,3.0,1.0,4,2,2,2524,25.33614683151245,1.4429802725963157,4.801950183277852,0.022187004754358162
same_drone,MT_s004,3.0,1.0,4,3,3,2665,26.740379095077515,1.2544858377669925,3.4395109240952935,0.0
same_drone,MT_s004,3.0,1.0,4,4,4,2618,26.25896406173706,1.1592198333226058,4.630125505393376,0.0
same_drone,MT_s004,3.0,1.0,4,5,5,2530,25.401978969573975,1.1608077880994188,3.9121076350489856,0.0
same_drone,MT_s004,3.0,1.0,4,6,6,2525,25.403844833374023,1.4846452989664556,4.879403531533087,0.0035643564356435645
same_drone,MT_s004,3.0,1.0,4,7,7,2722,27.329137802124023,1.842084233217058,11.207898488290768,0.07531227038941954
same_drone,MT_s004,3.0,1.0,4,8,8,2312,23.212925910949707,1.2683169815862243,4.136858214064024,0.0
same_drone,MT_s004,3.0,1.0,4,9,9,2312,23.21662998199463,0.9253992585543926,4.682661137375426,0.0
same_drone,MT_s004,3.0,1.0,4,10,10,2346,23.52618908882141,1.509416532524062,4.860560246083963,0.014492753623188406
same_drone,MT_s004,3.0,1.0,4,11,11,2666,26.786911964416504,1.6648980177054504,10.418988957851148,0.08889722430607652
same_drone,MT_s004,3.0,1.0,4,12,12,2344,23.593735933303833,1.6991432698004445,5.53946460955177,0.02303754266211604
same_drone,MT_s004,3.0,1.0,4,13,13,2307,23.15007710456848,1.2413588582828368,3.960908682249821,0.0
same_drone,MT_s004,3.0,1.0,4,14,14,2625,26.3830509185791,1.4869273245627568,4.478106903661654,0.0015238095238095239
same_drone,MT_s004,3.0,1.0,4,15,15,2334,23.44292402267456,1.1316711050538757,4.949650168159231,0.011568123393316195
same_drone,MT_s004,3.0,2.0,0,1,1,2472,24.886879920959473,1.7797411552704716,5.449443959744691,0.0
same_drone,MT_s004,3.0,2.0,0,2,2,2524,25.33614683151245,1.7539366511920775,4.801982934893175,0.0
same_drone,MT_s004,3.0,2.0,0,3,3,2665,26.740379095077515,1.8101688786010186,5.872654870591785,0.024390243902439025
same_drone,MT_s004,3.0,2.0,0,4,4,2618,26.25896406173706,1.1044414085969905,4.235449678854909,0.0
same_drone,MT_s004,3.0,2.0,0,5,5,2530,25.401978969573975,1.2784193255694163,4.085848664700816,0.007509881422924901
same_drone,MT_s004,3.0,2.0,0,6,6,2525,25.403844833374023,1.7512884145317003,5.07108006552727,0.002376237623762376
same_drone,MT_s004,3.0,2.0,0,7,7,2722,27.329137802124023,2.059135988699964,9.226329763111902,0.08192505510653932
same_drone,MT_s004,3.0,2.0,0,8,8,2312,23.212925910949707,1.0942348343133759,4.139169779315806,0.0
same_drone,MT_s004,3.0,2.0,0,9,9,2312,23.21662998199463,1.3449131849834117,5.289735513409714,0.00865051903114187
same_drone,MT_s004,3.0,2.0,0,10,10,2346,23.52618908882141,1.6611854396261876,5.482311261320461,0.013640238704177323
same_drone,MT_s004,3.0,2.0,0,11,11,2666,26.786911964416504,2.0372007752618373,11.698478361667625,0.0795198799699925
same_drone,MT_s004,3.0,2.0,0,12,12,2344,23.593735933303833,1.7058142494319526,6.188387274323365,0.024744027303754267
same_drone,MT_s004,3.0,2.0,0,13,13,2307,23.15007710456848,1.3917230103527913,4.66339125924585,0.005635023840485479
same_drone,MT_s004,3.0,2.0,0,14,14,2625,26.3830509185791,1.8361777943859394,6.272847576035212,0.03580952380952381
same_drone,MT_s004,3.0,2.0,0,15,15,2334,23.44292402267456,1.141377498073787,5.121101713153624,0.016709511568123392
same_drone,MT_s004,3.0,2.0,1,1,1,2472,24.886879920959473,1.7770679920889307,5.517883445290925,0.0
same_drone,MT_s004,3.0,2.0,1,2,2,2524,25.33614683151245,1.7515384627723023,6.824073266460344,0.006339144215530904
same_drone,MT_s004,3.0,2.0,1,3,3,2665,26.740379095077515,1.461519245267766,4.386167626378948,0.028142589118198873
same_drone,MT_s004,3.0,2.0,1,4,4,2618,26.25896406173706,1.1422989584436003,4.702209018950211,0.0
same_drone,MT_s004,3.0,2.0,1,5,5,2530,25.401978969573975,1.3909990426844807,3.9556689928434827,0.010276679841897233
same_drone,MT_s004,3.0,2.0,1,6,6,2525,25.403844833374023,1.542518177691619,4.2945653908454515,0.002772277227722772
same_drone,MT_s004,3.0,2.0,1,7,7,2722,27.329137802124023,1.6915999403257302,19.86572714276706,0.10764144011756062
same_drone,MT_s004,3.0,2.0,1,8,8,2312,23.212925910949707,1.12728658361533,5.237844979650629,0.010380622837370242
same_drone,MT_s004,3.0,2.0,1,9,9,2312,23.21662998199463,1.1549533226894724,4.415733503145419,0.0025951557093425604
same_drone,MT_s004,3.0,2.0,1,10,10,2346,23.52618908882141,1.5577144104375549,4.934782136659706,0.013640238704177323
same_drone,MT_s004,3.0,2.0,1,11,11,2666,26.786911964416504,2.090583139358074,14.607968814600682,0.09489872468117029
same_drone,MT_s004,3.0,2.0,1,12,12,2344,23.593735933303833,1.7853550405896783,5.927009989928738,0.02773037542662116
same_drone,MT_s004,3.0,2.0,1,13,13,2307,23.15007710456848,1.5167390194809656,4.129750106320222,0.0
same_drone,MT_s004,3.0,2.0,1,14,14,2625,26.3830509185791,1.7218532312458308,5.892097486762583,0.03580952380952381
same_drone,MT_s004,3.0,2.0,1,15,15,2334,23.44292402267456,1.3006480074124056,5.383414133859917,0.018851756640959727
same_drone,MT_s004,3.0,2.0,2,1,1,2472,24.886879920959473,1.6292060585846677,5.068334820176853,0.0
same_drone,MT_s004,3.0,2.0,2,2,2,2524,25.33614683151245,1.7266144084143633,6.312859163114875,0.0
same_drone,MT_s004,3.0,2.0,2,3,3,2665,26.740379095077515,1.4803121507704304,5.1549360467532965,0.02326454033771107
same_drone,MT_s004,3.0,2.0,2,4,4,2618,26.25896406173706,1.156769848737639,4.522360794659108,0.0
same_drone,MT_s004,3.0,2.0,2,5,5,2530,25.401978969573975,1.2035778361171214,3.960829631330959,0.004347826086956522
same_drone,MT_s004,3.0,2.0,2,6,6,2525,25.403844833374023,1.6470660428027202,5.313220247497122,0.002376237623762376
same_drone,MT_s004,3.0,2.0,2,7,7,2722,27.329137802124023,2.1061387774600178,12.58045725595104,0.08743570903747244
same_drone,MT_s004,3.0,2.0,2,8,8,2312,23.212925910949707,1.2876440637772077,7.1889510006023665,0.0
same_drone,MT_s004,3.0,2.0,2,9,9,2312,23.21662998199463,1.2472629052613087,5.061079363610823,0.006920415224913495
same_drone,MT_s004,3.0,2.0,2,10,10,2346,23.52618908882141,1.726546055432081,6.649826603992892,0.023870417732310314
same_drone,MT_s004,3.0,2.0,2,11,11,2666,26.786911964416504,1.9817212880139188,11.661590672971826,0.07126781695423856
same_drone,MT_s004,3.0,2.0,2,12,12,2344,23.593735933303833,1.5439053870060668,6.2119847744601175,0.023890784982935155
same_drone,MT_s004,3.0,2.0,2,13,13,2307,23.15007710456848,1.4796676834901632,4.637330136917843,0.012136974425661032
same_drone,MT_s004,3.0,2.0,2,14,14,2625,26.3830509185791,1.8205016795170081,5.63170166607137,0.008
same_drone,MT_s004,3.0,2.0,2,15,15,2334,23.44292402267456,1.2651104314960406,4.917179518892885,0.020137103684661525
same_drone,MT_s004,3.0,2.0,3,1,1,2472,24.886879920959473,1.7877146103744508,5.528810480697492,0.0
same_drone,MT_s004,3.0,2.0,3,2,2,2524,25.33614683151245,1.7272083264803513,5.747369003993532,0.031299524564183834
same_drone,MT_s004,3.0,2.0,3,3,3,2665,26.740379095077515,1.4317169800717124,5.430824660131222,0.01876172607879925
same_drone,MT_s004,3.0,2.0,3,4,4,2618,26.25896406173706,1.2435576672198678,4.938265765050242,0.0
same_drone,MT_s004,3.0,2.0,3,5,5,2530,25.401978969573975,1.3586335291910672,4.1503097367404385,0.011462450592885375
same_drone,MT_s004,3.0,2.0,3,6,6,2525,25.403844833374023,1.695000294146439,5.30676752933038,0.002376237623762376
same_drone,MT_s004,3.0,2.0,3,7,7,2722,27.329137802124023,2.6646744660473445,21.867403350295557,0.11315209404849376
same_drone,MT_s004,3.0,2.0,3,8,8,2312,23.212925910949707,1.1737438302840602,7.580671795323587,0.045847750865051905
same_drone,MT_s004,3.0,2.0,3,9,9,2312,23.21662998199463,1.2576606768719785,5.149001281652809,0.0021626297577854673
same_drone,MT_s004,3.0,2.0,3,10,10,2346,23.52618908882141,1.6305966915963097,6.2050592285220745,0.013640238704177323
same_drone,MT_s004,3.0,2.0,3,11,11,2666,26.786911964416504,2.333125718524613,22.062899801707495,0.1121530382595649
same_drone,MT_s004,3.0,2.0,3,12,12,2344,23.593735933303833,1.5222358070278013,5.898797553053417,0.023464163822525596
same_drone,MT_s004,3.0,2.0,3,13,13,2307,23.15007710456848,1.5182120072757357,4.547309212737107,0.0
same_drone,MT_s004,3.0,2.0,3,14,14,2625,26.3830509185791,1.7603885239081052,5.9085614652440475,0.03504761904761905
same_drone,MT_s004,3.0,2.0,3,15,15,2334,23.44292402267456,1.1842466860323242,5.144384306281511,0.027420736932305057
same_drone,MT_s004,3.0,2.0,4,1,1,2472,24.886879920959473,1.8091034403618238,5.8202927485064775,0.0
same_drone,MT_s004,3.0,2.0,4,2,2,2524,25.33614683151245,1.7743699526146344,5.058715057236611,0.0
same_drone,MT_s004,3.0,2.0,4,3,3,2665,26.740379095077515,1.4747986400782693,4.000091988587103,0.02851782363977486
same_drone,MT_s004,3.0,2.0,4,4,4,2618,26.25896406173706,1.2788580224668067,4.6469570086082115,0.0
same_drone,MT_s004,3.0,2.0,4,5,5,2530,25.401978969573975,1.1995062983632465,3.509513472326002,0.008300395256916997
same_drone,MT_s004,3.0,2.0,4,6,6,2525,25.403844833374023,1.8896771859542127,5.730650447467251,0.002376237623762376
same_drone,MT_s004,3.0,2.0,4,7,7,2722,27.329137802124023,2.408133879699065,9.16331054233292,0.08119030124908155
same_drone,MT_s004,3.0,2.0,4,8,8,2312,23.212925910949707,1.1766113781744565,10.605499984391253,0.05968858131487889
same_drone,MT_s004,3.0,2.0,4,9,9,2312,23.21662998199463,1.3105179226312629,4.390026053081868,0.014705882352941176
same_drone,MT_s004,3.0,2.0,4,10,10,2346,23.52618908882141,1.5326969058271374,6.0077987019872126,0.013640238704177323
same_drone,MT_s004,3.0,2.0,4,11,11,2666,26.786911964416504,1.889368094715536,20.754542192406376,0.12715678919729934
same_drone,MT_s004,3.0,2.0,4,12,12,2344,23.593735933303833,1.6375471841231963,5.981854131670957,0.02431740614334471
same_drone,MT_s004,3.0,2.0,4,13,13,2307,23.15007710456848,1.4573075096426322,4.363848817426361,0.0
same_drone,MT_s004,3.0,2.0,4,14,14,2625,26.3830509185791,1.7787450680728654,5.561092795280206,0.005714285714285714
same_drone,MT_s004,3.0,2.0,4,15,15,2334,23.44292402267456,1.3828072021778013,5.608702364373782,0.027849185946872322
same_drone,MT_s004,3.0,5.0,0,1,1,2472,24.886879920959473,1.6544265171414736,5.287721105195106,0.0
same_drone,MT_s004,3.0,5.0,0,2,2,2524,25.33614683151245,1.9010094115887775,6.978249253573259,0.0554675118858954
same_drone,MT_s004,3.0,5.0,0,3,3,2665,26.740379095077515,1.5791878780648005,6.487469885515632,0.022889305816135085
same_drone,MT_s004,3.0,5.0,0,4,4,2618,26.25896406173706,1.2108766548267624,4.376928551948753,0.0
same_drone,MT_s004,3.0,5.0,0,5,5,2530,25.401978969573975,1.4201330314361194,4.96259797475549,0.0
same_drone,MT_s004,3.0,5.0,0,6,6,2525,25.403844833374023,1.7111962061091006,5.142042725385942,0.006336633663366337
same_drone,MT_s004,3.0,5.0,0,7,7,2722,27.329137802124023,2.232422492823261,9.619690388418523,0.06429096252755327
same_drone,MT_s004,3.0,5.0,0,8,8,2312,23.212925910949707,1.1686936778531596,4.3319288704334475,0.0
same_drone,MT_s004,3.0,5.0,0,9,9,2312,23.21662998199463,1.3113024009857597,5.694076964037468,0.013408304498269897
same_drone,MT_s004,3.0,5.0,0,10,10,2346,23.52618908882141,1.6725904416017485,5.069188810859572,0.013640238704177323
same_drone,MT_s004,3.0,5.0,0,11,11,2666,26.786911964416504,2.2335146255952374,56.445810176599615,0.1275318829707427
same_drone,MT_s004,3.0,5.0,0,12,12,2344,23.593735933303833,1.8254076978412996,7.532443680140093,0.05247440273037542
same_drone,MT_s004,3.0,5.0,0,13,13,2307,23.15007710456848,1.669034142150771,5.626892472669806,0.019939315127871695
same_drone,MT_s004,3.0,5.0,0,14,14,2625,26.3830509185791,1.9535834412538975,9.800977052736291,0.07657142857142857
same_drone,MT_s004,3.0,5.0,0,15,15,2334,23.44292402267456,1.5044961189493051,5.711357209492645,0.013281919451585262
same_drone,MT_s004,3.0,5.0,1,1,1,2472,24.886879920959473,1.6516416819800952,5.272746399812658,0.0
same_drone,MT_s004,3.0,5.0,1,2,2,2524,25.33614683151245,1.6238891435318585,6.714335270294292,0.04120443740095087
same_drone,MT_s004,3.0,5.0,1,3,3,2665,26.740379095077515,1.4636562747261337,5.219650598297626,0.031144465290806753
same_drone,MT_s004,3.0,5.0,1,4,4,2618,26.25896406173706,1.1761461212185225,4.19143498195078,0.0
same_drone,MT_s004,3.0,5.0,1,5,5,2530,25.401978969573975,1.3181132780286156,5.563417856897088,0.0233201581027668
same_drone,MT_s004,3.0,5.0,1,6,6,2525,25.403844833374023,1.6250613936269929,5.179001963168138,0.010297029702970298
same_drone,MT_s004,3.0,5.0,1,7,7,2722,27.329137802124023,2.6309831509004784,48.53671298937498,0.1914033798677443
same_drone,MT_s004,3.0,5.0,1,8,8,2312,23.212925910949707,1.1951053499212634,4.515645423093514,0.0
same_drone,MT_s004,3.0,5.0,1,9,9,2312,23.21662998199463,1.2577187553226281,6.259873644429226,0.018598615916955018
same_drone,MT_s004,3.0,5.0,1,10,10,2346,23.52618908882141,1.7002141850726318,5.815298989013478,0.013640238704177323
same_drone,MT_s004,3.0,5.0,1,11,11,2666,26.786911964416504,2.05823733728014,83.40788377912014,0.1436609152288072
same_drone,MT_s004,3.0,5.0,1,12,12,2344,23.593735933303833,1.6644943477324006,5.234591306833001,0.01151877133105802
same_drone,MT_s004,3.0,5.0,1,13,13,2307,23.15007710456848,1.5511388539211453,4.452004152636519,0.0
same_drone,MT_s004,3.0,5.0,1,14,14,2625,26.3830509185791,2.5185991502262652,48.1985572314573,0.17104761904761906
same_drone,MT_s004,3.0,5.0,1,15,15,2334,23.44292402267456,1.333624835673227,5.545126060494563,0.019280205655526992
same_drone,MT_s004,3.0,5.0,2,1,1,2472,24.886879920959473,1.6876621620572223,5.480744649712301,0.0
same_drone,MT_s004,3.0,5.0,2,2,2,2524,25.33614683151245,1.6929317410241538,5.747823040937615,0.020998415213946117
same_drone,MT_s004,3.0,5.0,2,3,3,2665,26.740379095077515,1.447940010057465,4.398201239709641,0.022889305816135085
same_drone,MT_s004,3.0,5.0,2,4,4,2618,26.25896406173706,1.1864142503923887,4.335868261383763,0.0
same_drone,MT_s004,3.0,5.0,2,5,5,2530,25.401978969573975,1.3360843521102197,4.806434496263047,0.003952569169960474
same_drone,MT_s004,3.0,5.0,2,6,6,2525,25.403844833374023,1.6719642791165086,5.143993485050691,0.009504950495049505
same_drone,MT_s004,3.0,5.0,2,7,7,2722,27.329137802124023,2.0823834267738306,11.885641606920723,0.08229243203526819
same_drone,MT_s004,3.0,5.0,2,8,8,2312,23.212925910949707,1.186848054651179,4.600564718161617,0.0
same_drone,MT_s004,3.0,5.0,2,9,9,2312,23.21662998199463,1.316205791713685,5.359010595052267,0.00043252595155709344
same_drone,MT_s004,3.0,5.0,2,10,10,2346,23.52618908882141,1.6507049582681006,7.137070857457587,0.013640238704177323
same_drone,MT_s004,3.0,5.0,2,11,11,2666,26.786911964416504,2.5084677805427162,88.90983542885527,0.1646661665416354
same_drone,MT_s004,3.0,5.0,2,12,12,2344,23.593735933303833,1.704908896624282,5.5894340586058355,0.012798634812286689
same_drone,MT_s004,3.0,5.0,2,13,13,2307,23.15007710456848,1.5074981726448726,4.3790097449215954,0.0
same_drone,MT_s004,3.0,5.0,2,14,14,2625,26.3830509185791,1.9432184846234009,6.060774755120129,0.009904761904761904
same_drone,MT_s004,3.0,5.0,2,15,15,2334,23.44292402267456,1.2608026564689823,5.172876795306346,0.01970865467009426
same_drone,MT_s004,3.0,5.0,3,1,1,2472,24.886879920959473,1.8560031377751187,5.286929931357661,0.0
same_drone,MT_s004,3.0,5.0,3,2,2,2524,25.33614683151245,1.8145242173985991,7.391404501628199,0.055071315372424726
same_drone,MT_s004,3.0,5.0,3,3,3,2665,26.740379095077515,1.4753168720717724,5.591998780689417,0.022889305816135085
same_drone,MT_s004,3.0,5.0,3,4,4,2618,26.25896406173706,1.3239276099063346,4.285417265026212,0.0
same_drone,MT_s004,3.0,5.0,3,5,5,2530,25.401978969573975,1.405188342075931,5.07684671548017,0.0
same_drone,MT_s004,3.0,5.0,3,6,6,2525,25.403844833374023,1.8431927263096028,6.299936504724218,0.011485148514851485
same_drone,MT_s004,3.0,5.0,3,7,7,2722,27.329137802124023,2.2164527885811083,9.577456405876461,0.05988243938280676
same_drone,MT_s004,3.0,5.0,3,8,8,2312,23.212925910949707,1.173497812176663,5.265854146447856,0.0
same_drone,MT_s004,3.0,5.0,3,9,9,2312,23.21662998199463,1.330230406718897,6.583053184630786,0.009083044982698962
same_drone,MT_s004,3.0,5.0,3,10,10,2346,23.52618908882141,1.6455719334206478,6.047310984944687,0.01619778346121057
same_drone,MT_s004,3.0,5.0,3,11,11,2666,26.786911964416504,2.172983138291439,11.98159916623188,0.0671417854463616
same_drone,MT_s004,3.0,5.0,3,12,12,2344,23.593735933303833,1.6066646801126225,5.723655394492545,0.002559726962457338
same_drone,MT_s004,3.0,5.0,3,13,13,2307,23.15007710456848,1.5965039813848705,5.177205872317144,0.0
same_drone,MT_s004,3.0,5.0,3,14,14,2625,26.3830509185791,2.539262035120146,46.570324896357846,0.1657142857142857
same_drone,MT_s004,3.0,5.0,3,15,15,2334,23.44292402267456,1.2929173937222842,6.614305061563228,0.028706083976006855
same_drone,MT_s004,3.0,5.0,4,1,1,2472,24.886879920959473,1.635748393101288,5.374037982539732,0.0
same_drone,MT_s004,3.0,5.0,4,2,2,2524,25.33614683151245,1.5836056986024687,6.444919560469804,0.03169572107765452
same_drone,MT_s004,3.0,5.0,4,3,3,2665,26.740379095077515,1.5014900570961345,4.944317934375844,0.02626641651031895
same_drone,MT_s004,3.0,5.0,4,4,4,2618,26.25896406173706,1.2052039176372915,4.4792482080362275,0.0
same_drone,MT_s004,3.0,5.0,4,5,5,2530,25.401978969573975,1.3915588742447653,5.177090267066646,0.0
same_drone,MT_s004,3.0,5.0,4,6,6,2525,25.403844833374023,1.691374329710115,8.232843153015228,0.009900990099009901
same_drone,MT_s004,3.0,5.0,4,7,7,2722,27.329137802124023,2.369380525221274,17.650114216812405,0.11058045554739163
same_drone,MT_s004,3.0,5.0,4,8,8,2312,23.212925910949707,1.2181339760715844,5.463504452354479,0.009515570934256055
same_drone,MT_s004,3.0,5.0,4,9,9,2312,23.21662998199463,1.448152910089668,5.766771743715535,0.0017301038062283738
same_drone,MT_s004,3.0,5.0,4,10,10,2346,23.52618908882141,1.705472007954949,4.798301464203703,0.013640238704177323
same_drone,MT_s004,3.0,5.0,4,11,11,2666,26.786911964416504,2.4284371102045625,83.2755723906406,0.19242310577644411
same_drone,MT_s004,3.0,5.0,4,12,12,2344,23.593735933303833,1.6568918488816262,10.154071932456294,0.08745733788395904
same_drone,MT_s004,3.0,5.0,4,13,13,2307,23.15007710456848,1.581756803472814,4.942047468855293,0.0
same_drone,MT_s004,3.0,5.0,4,14,14,2625,26.3830509185791,1.9455893350223477,10.248890179434369,0.06285714285714286
same_drone,MT_s004,3.0,5.0,4,15,15,2334,23.44292402267456,1.484215201035994,5.426389661602251,0.016709511568123392
