condition,test_session,sigma_cam,T_update,seed,test_lap_relative,lap_index_abs,n_frames,duration_s,median_err_m,p90_err_m,jump_rate
same_drone,MT_s004,,,0,1,1,2472,24.886879920959473,1.6421575963069728,5.351666665943514,0.0
same_drone,MT_s004,,,0,2,2,2524,25.33614683151245,2.386083599991238,9.340892687226297,0.03922345483359747
same_drone,MT_s004,,,0,3,3,2665,26.740379095077515,1.5314805299963723,7.230612927194852,0.03189493433395872
same_drone,MT_s004,,,0,4,4,2618,26.25896406173706,1.1089139663760736,3.8146971714156037,0.0
same_drone,MT_s004,,,0,5,5,2530,25.401978969573975,1.4079951753069224,4.724988217436074,0.0
same_drone,MT_s004,,,0,6,6,2525,25.403844833374023,1.762951656118318,5.687982196902881,0.008712871287128714
same_drone,MT_s004,,,0,7,7,2722,27.329137802124023,2.241090175794966,11.405677336876309,0.09368111682586333
same_drone,MT_s004,,,0,8,8,2312,23.212925910949707,1.059864904782259,5.207722884565714,0.0
same_drone,MT_s004,,,0,9,9,2312,23.21662998199463,1.3329548152872661,6.4902617318975775,0.012543252595155709
same_drone,MT_s004,,,0,10,10,2346,23.52618908882141,1.8408661802011608,7.142031513830826,0.0392156862745098
same_drone,MT_s004,,,0,11,11,2666,26.786911964416504,2.805950697315126,94.05044213727591,0.2895723930982746
same_drone,MT_s004,,,0,12,12,2344,23.593735933303833,1.6112476240191569,6.189877937744317,0.008959044368600682
same_drone,MT_s004,,,0,13,13,2307,23.15007710456848,1.6825907539983405,5.657857191998136,0.0
same_drone,MT_s004,,,0,14,14,2625,26.3830509185791,2.035941242924821,7.399457188768063,0.017904761904761906
same_drone,MT_s004,,,0,15,15,2334,23.44292402267456,1.2295886247944594,5.670713923225293,0.020137103684661525
same_drone,MT_s004,,,1,1,1,2472,24.886879920959473,1.6421575963069728,5.351666665943514,0.0
same_drone,MT_s004,,,1,2,2,2524,25.33614683151245,2.386083599991238,9.340892687226297,0.03922345483359747
same_drone,MT_s004,,,1,3,3,2665,26.740379095077515,1.5314805299963723,7.230612927194852,0.03189493433395872
same_drone,MT_s004,,,1,4,4,2618,26.25896406173706,1.1089139663760736,3.8146971714156037,0.0
same_drone,MT_s004,,,1,5,5,2530,25.401978969573975,1.4079951753069224,4.724988217436074,0.0
same_drone,MT_s004,,,1,6,6,2525,25.403844833374023,1.762951656118318,5.687982196902881,0.008712871287128714
same_drone,MT_s004,,,1,7,7,2722,27.329137802124023,2.241090175794966,11.405677336876309,0.09368111682586333
same_drone,MT_s004,,,1,8,8,2312,23.212925910949707,1.059864904782259,5.207722884565714,0.0
same_drone,MT_s004,,,1,9,9,2312,23.21662998199463,1.3329548152872661,6.4902617318975775,0.012543252595155709
same_drone,MT_s004,,,1,10,10,2346,23.52618908882141,1.8408661802011608,7.142031513830826,0.0392156862745098
same_drone,MT_s004,,,1,11,11,2666,26.786911964416504,2.805950697315126,94.05044213727591,0.2895723930982746
same_drone,MT_s004,,,1,12,12,2344,23.593735933303833,1.6112476240191569,6.189877937744317,0.008959044368600682
same_drone,MT_s004,,,1,13,13,2307,23.15007710456848,1.6825907539983405,5.657857191998136,0.0
same_drone,MT_s004,,,1,14,14,2625,26.3830509185791,2.035941242924821,7.399457188768063,0.017904761904761906
same_drone,MT_s004,,,1,15,15,2334,23.44292402267456,1.2295886247944594,5.670713923225293,0.020137103684661525
same_drone,MT_s004,,,2,1,1,2472,24.886879920959473,1.6421575963069728,5.351666665943514,0.0
same_drone,MT_s004,,,2,2,2,2524,25.33614683151245,2.386083599991238,9.340892687226297,0.03922345483359747
same_drone,MT_s004,,,2,3,3,2665,26.740379095077515,1.5314805299963723,7.230612927194852,0.03189493433395872
same_drone,MT_s004,,,2,4,4,2618,26.25896406173706,1.1089139663760736,3.8146971714156037,0.0
same_drone,MT_s004,,,2,5,5,2530,25.401978969573975,1.4079951753069224,4.724988217436074,0.0
same_drone,MT_s004,,,2,6,6,2525,25.403844833374023,1.762951656118318,5.687982196902881,0.008712871287128714
same_drone,MT_s004,,,2,7,7,2722,27.329137802124023,2.241090175794966,11.405677336876309,0.09368111682586333
same_drone,MT_s004,,,2,8,8,2312,23.212925910949707,1.059864904782259,5.207722884565714,0.0
same_drone,MT_s004,,,2,9,9,2312,23.21662998199463,1.3329548152872661,6.4902617318975775,0.012543252595155709
same_drone,MT_s004,,,2,10,10,2346,23.52618908882141,1.8408661802011608,7.142031513830826,0.0392156862745098
same_drone,MT_s004,,,2,11,11,2666,26.786911964416504,2.805950697315126,94.05044213727591,0.2895723930982746
same_drone,MT_s004,,,2,12,12,2344,23.593735933303833,1.6112476240191569,6.189877937744317,0.008959044368600682
same_drone,MT_s004,,,2,13,13,2307,23.15007710456848,1.6825907539983405,5.657857191998136,0.0
same_drone,MT_s004,,,2,14,14,2625,26.3830509185791,2.035941242924821,7.399457188768063,0.017904761904761906
same_drone,MT_s004,,,2,15,15,2334,23.44292402267456,1.2295886247944594,5.670713923225293,0.020137103684661525
same_drone,MT_s004,,,3,1,1,2472,24.886879920959473,1.6421575963069728,5.351666665943514,0.0
same_drone,MT_s004,,,3,2,2,2524,25.33614683151245,2.386083599991238,9.340892687226297,0.03922345483359747
same_drone,MT_s004,,,3,3,3,2665,26.740379095077515,1.5314805299963723,7.230612927194852,0.03189493433395872
same_drone,MT_s004,,,3,4,4,2618,26.25896406173706,1.1089139663760736,3.8146971714156037,0.0
same_drone,MT_s004,,,3,5,5,2530,25.401978969573975,1.4079951753069224,4.724988217436074,0.0
same_drone,MT_s004,,,3,6,6,2525,25.403844833374023,1.762951656118318,5.687982196902881,0.008712871287128714
same_drone,MT_s004,,,3,7,7,2722,27.329137802124023,2.241090175794966,11.405677336876309,0.09368111682586333
same_drone,MT_s004,,,3,8,8,2312,23.212925910949707,1.059864904782259,5.207722884565714,0.0
same_drone,MT_s004,,,3,9,9,2312,23.21662998199463,1.3329548152872661,6.4902617318975775,0.012543252595155709
same_drone,MT_s004,,,3,10,10,2346,23.52618908882141,1.8408661802011608,7.142031513830826,0.0392156862745098
same_drone,MT_s004,,,3,11,11,2666,26.786911964416504,2.805950697315126,94.05044213727591,0.2895723930982746
same_drone,MT_s004,,,3,12,12,2344,23.593735933303833,1.6112476240191569,6.189877937744317,0.008959044368600682
same_drone,MT_s004,,,3,13,13,2307,23.15007710456848,1.6825907539983405,5.657857191998136,0.0
same_drone,MT_s004,,,3,14,14,2625,26.3830509185791,2.035941242924821,7.399457188768063,0.017904761904761906
same_drone,MT_s004,,,3,15,15,2334,23.44292402267456,1.2295886247944594,5.670713923225293,0.020137103684661525
same_drone,MT_s004,,,4,1,1,2472,24.886879920959473,1.6421575963069728,5.351666665943514,0.0
same_drone,MT_s004,,,4,2,2,2524,25.33614683151245,2.386083599991238,9.340892687226297,0.03922345483359747
same_drone,MT_s004,,,4,3,3,2665,26.740379095077515,1.5314805299963723,7.230612927194852,0.03189493433395872
same_drone,MT_s004,,,4,4,4,2618,26.25896406173706,1.1089139663760736,3.8146971714156037,0.0
same_drone,MT_s004,,,4,5,5,2530,25.401978969573975,1.4079951753069224,4.724988217436074,0.0
same_drone,MT_s004,,,4,6,6,2525,25.403844833374023,1.762951656118318,5.687982196902881,0.008712871287128714
same_drone,MT_s004,,,4,7,7,2722,27.329137802124023,2.241090175794966,11.405677336876309,0.09368111682586333
same_drone,MT_s004,,,4,8,8,2312,23.212925910949707,1.059864904782259,5.207722884565714,0.0
same_drone,MT_s004,,,4,9,9,2312,23.21662998199463,1.3329548152872661,6.4902617318975775,0.012543252595155709
same_drone,MT_s004,,,4,10,10,2346,23.52618908882141,1.8408661802011608,7.142031513830826,0.0392156862745098
same_drone,MT_s004,,,4,11,11,2666,26.786911964416504,2.805950697315126,94.05044213727591,0.2895723930982746
same_drone,MT_s004,,,4,12,12,2344,23.593735933303833,1.6112476240191569,6.189877937744317,0.008959044368600682
same_drone,MT_s004,,,4,13,13,2307,23.15007710456848,1.6825907539983405,5.657857191998136,0.0
same_drone,MT_s004,,,4,14,14,2625,26.3830509185791,2.035941242924821,7.399457188768063,0.017904761904761906
same_drone,MT_s004,,,4,15,15,2334,23.44292402267456,1.2295886247944594,5.670713923225293,0.020137103684661525
cross_drone,LO_s001,,,0,1,1,2516,25.26086401939392,2.1208282270231287,7.244745731429606,0.005564387917329093
cross_drone,LO_s001,,,0,2,2,2490,25.02094602584839,1.0025086769673948,4.446975917294716,0.002811244979919679
cross_drone,LO_s001,,,0,3,3,2577,25.9479341506958,1.5294627592271866,9.747697558115837,0.05820721769499418
cross_drone,LO_s001,,,0,4,4,2353,23.624861001968384,1.4729223006300458,4.800947326295804,0.0
cross_drone,LO_s001,,,0,5,5,2443,24.526942014694214,1.0932743094783177,5.673035886004108,0.0
cross_drone,LO_s001,,,0,6,6,2345,23.54997706413269,1.9318303914044463,7.036227962340216,0.009381663113006396
cross_drone,LO_s001,,,1,1,1,2516,25.26086401939392,2.1208282270231287,7.244745731429606,0.005564387917329093
cross_drone,LO_s001,,,1,2,2,2490,25.02094602584839,1.0025086769673948,4.446975917294716,0.002811244979919679
cross_drone,LO_s001,,,1,3,3,2577,25.9479341506958,1.5294627592271866,9.747697558115837,0.05820721769499418
cross_drone,LO_s001,,,1,4,4,2353,23.624861001968384,1.4729223006300458,4.800947326295804,0.0
cross_drone,LO_s001,,,1,5,5,2443,24.526942014694214,1.0932743094783177,5.673035886004108,0.0
cross_drone,LO_s001,,,1,6,6,2345,23.54997706413269,1.9318303914044463,7.036227962340216,0.009381663113006396
cross_drone,LO_s001,,,2,1,1,2516,25.26086401939392,2.1208282270231287,7.244745731429606,0.005564387917329093
cross_drone,LO_s001,,,2,2,2,2490,25.02094602584839,1.0025086769673948,4.446975917294716,0.002811244979919679
cross_drone,LO_s001,,,2,3,3,2577,25.9479341506958,1.5294627592271866,9.747697558115837,0.05820721769499418
cross_drone,LO_s001,,,2,4,4,2353,23.624861001968384,1.4729223006300458,4.800947326295804,0.0
cross_drone,LO_s001,,,2,5,5,2443,24.526942014694214,1.0932743094783177,5.673035886004108,0.0
cross_drone,LO_s001,,,2,6,6,2345,23.54997706413269,1.9318303914044463,7.036227962340216,0.009381663113006396
cross_drone,LO_s001,,,3,1,1,2516,25.26086401939392,2.1208282270231287,7.244745731429606,0.005564387917329093
cross_drone,LO_s001,,,3,2,2,2490,25.02094602584839,1.0025086769673948,4.446975917294716,0.002811244979919679
cross_drone,LO_s001,,,3,3,3,2577,25.9479341506958,1.5294627592271866,9.747697558115837,0.05820721769499418
cross_drone,LO_s001,,,3,4,4,2353,23.624861001968384,1.4729223006300458,4.800947326295804,0.0
cross_drone,LO_s001,,,3,5,5,2443,24.526942014694214,1.0932743094783177,5.673035886004108,0.0
cross_drone,LO_s001,,,3,6,6,2345,23.54997706413269,1.9318303914044463,7.036227962340216,0.009381663113006396
cross_drone,LO_s001,,,4,1,1,2516,25.26086401939392,2.1208282270231287,7.244745731429606,0.005564387917329093
cross_drone,LO_s001,,,4,2,2,2490,25.02094602584839,1.0025086769673948,4.446975917294716,0.002811244979919679
cross_drone,LO_s001,,,4,3,3,2577,25.9479341506958,1.5294627592271866,9.747697558115837,0.05820721769499418
cross_drone,LO_s001,,,4,4,4,2353,23.624861001968384,1.4729223006300458,4.800947326295804,0.0
cross_drone,LO_s001,,,4,5,5,2443,24.526942014694214,1.0932743094783177,5.673035886004108,0.0
cross_drone,LO_s001,,,4,6,6,2345,23.54997706413269,1.9318303914044463,7.036227962340216,0.009381663113006396
same_drone,MT_s004,0.1,0.01,0,1,1,2472,24.886879920959473,0.14054241807839674,0.32522005177907265,0.0
same_drone,MT_s004,0.1,0.01,0,2,2,2524,25.33614683151245,0.13933372971509073,0.33752986343499186,0.0
same_drone,MT_s004,0.1,0.01,0,3,3,2665,26.740379095077515,0.14467533048116366,0.3771357906331502,0.0
same_drone,MT_s004,0.1,0.01,0,4,4,2618,26.25896406173706,0.1402867833051289,0.33361915168551687,0.0
same_drone,MT_s004,0.1,0.01,0,5,5,2530,25.401978969573975,0.13908448642354365,0.29922158183152586,0.0
same_drone,MT_s004,0.1,0.01,0,6,6,2525,25.403844833374023,0.14167648763608298,0.3823534696494333,0.0015841584158415843
same_drone,MT_s004,0.1,0.01,0,7,7,2722,27.329137802124023,0.16376650126175463,7.190581042028771,0.009551800146950772
same_drone,MT_s004,0.1,0.01,0,8,8,2312,23.212925910949707,0.141161291959655,0.3230984684727105,0.005622837370242215
same_drone,MT_s004,0.1,0.01,0,9,9,2312,23.21662998199463,0.15914998225569832,7.987351067576355,0.0
same_drone,MT_s004,0.1,0.01,0,10,10,2346,23.52618908882141,0.142259137564281,0.3346713211971455,0.013640238704177323
same_drone,MT_s004,0.1,0.01,0,11,11,2666,26.786911964416504,0.15981144821405202,6.067456369461965,0.007876969242310577
same_drone,MT_s004,0.1,0.01,0,12,12,2344,23.593735933303833,0.13925556055206556,0.3148172703870453,0.0
same_drone,MT_s004,0.1,0.01,0,13,13,2307,23.15007710456848,0.14028687983653754,0.31440191745269885,0.0
same_drone,MT_s004,0.1,0.01,0,14,14,2625,26.3830509185791,0.14070549684688416,0.3725599906708168,0.0
same_drone,MT_s004,0.1,0.01,0,15,15,2334,23.44292402267456,0.1418378216507783,0.36015255085364845,0.0
same_drone,MT_s004,0.1,0.01,1,1,1,2472,24.886879920959473,0.14088605652446162,0.3342889859379853,0.0
same_drone,MT_s004,0.1,0.01,1,2,2,2524,25.33614683151245,0.14162565923542658,0.3322505583431082,0.0
same_drone,MT_s004,0.1,0.01,1,3,3,2665,26.740379095077515,0.1426370228030578,0.3771532474374154,0.0
same_drone,MT_s004,0.1,0.01,1,4,4,2618,26.25896406173706,0.13948698606348842,0.32803531233317085,0.0
same_drone,MT_s004,0.1,0.01,1,5,5,2530,25.401978969573975,0.13706765496532292,0.3101598275380215,0.0
same_drone,MT_s004,0.1,0.01,1,6,6,2525,25.403844833374023,12.617209119049704,115.4825451474587,0.46811881188118815
same_drone,MT_s004,0.1,0.01,1,7,7,2722,27.329137802124023,8.345629774713593,94.0656214084436,0.44121969140337985
same_drone,MT_s004,0.1,0.01,1,8,8,2312,23.212925910949707,76.84931361784977,123.8258422454305,0.6756055363321799
same_drone,MT_s004,0.1,0.01,1,9,9,2312,23.21662998199463,12.939065649994738,114.96269840213608,0.4563148788927336
same_drone,MT_s004,0.1,0.01,1,10,10,2346,23.52618908882141,0.17259084582825324,96.83221017395094,0.2549019607843137
same_drone,MT_s004,0.1,0.01,1,11,11,2666,26.786911964416504,0.161895007237014,6.059576291834617,0.007126781695423856
same_drone,MT_s004,0.1,0.01,1,12,12,2344,23.593735933303833,0.13710965208545645,0.3134519840421831,0.0
same_drone,MT_s004,0.1,0.01,1,13,13,2307,23.15007710456848,0.14014078797947604,0.31219395944248446,0.0
same_drone,MT_s004,0.1,0.01,1,14,14,2625,26.3830509185791,0.13985883373726438,0.36508424751820584,0.0
same_drone,MT_s004,0.1,0.01,1,15,15,2334,23.44292402267456,10.701270285238682,116.26825221935593,0.45758354755784064
same_drone,MT_s004,0.1,0.01,2,1,1,2472,24.886879920959473,0.14303091997487627,0.32523849078820044,0.0
same_drone,MT_s004,0.1,0.01,2,2,2,2524,25.33614683151245,0.14027852596764134,0.3274763327972552,0.0
same_drone,MT_s004,0.1,0.01,2,3,3,2665,26.740379095077515,0.14212729347259057,0.37601995580058656,0.0
same_drone,MT_s004,0.1,0.01,2,4,4,2618,26.25896406173706,0.1433947217123972,0.33126176358029796,0.0
same_drone,MT_s004,0.1,0.01,2,5,5,2530,25.401978969573975,0.13861559513529365,0.3079991200850315,0.0
same_drone,MT_s004,0.1,0.01,2,6,6,2525,25.403844833374023,0.16227722067748118,9.37142331476528,0.018613861386138613
same_drone,MT_s004,0.1,0.01,2,7,7,2722,27.329137802124023,18.84214595003452,110.03318967064513,0.5110213078618663
same_drone,MT_s004,0.1,0.01,2,8,8,2312,23.212925910949707,0.18090320071284793,96.80722978580944,0.2703287197231834
same_drone,MT_s004,0.1,0.01,2,9,9,2312,23.21662998199463,0.14006966807619392,0.32016938330786576,0.0
same_drone,MT_s004,0.1,0.01,2,10,10,2346,23.52618908882141,0.1429750441668709,0.32817296855718325,0.013640238704177323
same_drone,MT_s004,0.1,0.01,2,11,11,2666,26.786911964416504,0.16218280872874402,6.054824852822222,0.007501875468867217
same_drone,MT_s004,0.1,0.01,2,12,12,2344,23.593735933303833,0.13820870281487885,0.3134338338465327,0.0
same_drone,MT_s004,0.1,0.01,2,13,13,2307,23.15007710456848,0.14114698993343922,0.31315099958690107,0.0
same_drone,MT_s004,0.1,0.01,2,14,14,2625,26.3830509185791,0.1428414478681077,0.3616997168163777,0.0
same_drone,MT_s004,0.1,0.01,2,15,15,2334,23.44292402267456,10.707447911037292,116.26935786615437,0.45758354755784064
same_drone,MT_s004,0.1,0.01,3,1,1,2472,24.886879920959473,0.14273319339987722,0.3322562103278983,0.0
same_drone,MT_s004,0.1,0.01,3,2,2,2524,25.33614683151245,0.14149964009444105,0.3269551387283161,0.0
same_drone,MT_s004,0.1,0.01,3,3,3,2665,26.740379095077515,0.1418564090780876,0.38251558645944217,0.0
same_drone,MT_s004,0.1,0.01,3,4,4,2618,26.25896406173706,0.14012583349932584,0.32259804201399334,0.0
same_drone,MT_s004,0.1,0.01,3,5,5,2530,25.401978969573975,0.13807099082097096,0.29849491725557403,0.0
same_drone,MT_s004,0.1,0.01,3,6,6,2525,25.403844833374023,12.642542820965772,115.48653132521547,0.46772277227722775
same_drone,MT_s004,0.1,0.01,3,7,7,2722,27.329137802124023,7.546039461917964,94.07035656341988,0.4055841293166789
same_drone,MT_s004,0.1,0.01,3,8,8,2312,23.212925910949707,0.1619022314310712,59.91116009221246,0.18641868512110726
same_drone,MT_s004,0.1,0.01,3,9,9,2312,23.21662998199463,14.407566609492257,88.42772195788356,0.48486159169550175
same_drone,MT_s004,0.1,0.01,3,10,10,2346,23.52618908882141,0.3231651183234021,110.49909868255773,0.34995737425404944
same_drone,MT_s004,0.1,0.01,3,11,11,2666,26.786911964416504,0.16151412263000253,6.078437801732363,0.007876969242310577
same_drone,MT_s004,0.1,0.01,3,12,12,2344,23.593735933303833,0.13713672363819995,0.31154536803371213,0.0
same_drone,MT_s004,0.1,0.01,3,13,13,2307,23.15007710456848,0.13866677302354447,0.31700679649702296,0.0
same_drone,MT_s004,0.1,0.01,3,14,14,2625,26.3830509185791,0.141910438664695,0.3799534643591129,0.0
same_drone,MT_s004,0.1,0.01,3,15,15,2334,23.44292402267456,0.1434975817158488,0.34296458707653416,0.0
same_drone,MT_s004,0.1,0.01,4,1,1,2472,24.886879920959473,0.14320688778008872,0.32209630293144476,0.0
same_drone,MT_s004,0.1,0.01,4,2,2,2524,25.33614683151245,0.1400248654686731,0.34138217595892406,0.0
same_drone,MT_s004,0.1,0.01,4,3,3,2665,26.740379095077515,0.1435155777625141,0.3765444597841046,0.0
same_drone,MT_s004,0.1,0.01,4,4,4,2618,26.25896406173706,0.14035943670900508,0.33088914222552857,0.0
same_drone,MT_s004,0.1,0.01,4,5,5,2530,25.401978969573975,0.13698668725568552,0.29763981403185935,0.0
same_drone,MT_s004,0.1,0.01,4,6,6,2525,25.403844833374023,0.14595344482083306,0.38655859361180656,0.002376237623762376
same_drone,MT_s004,0.1,0.01,4,7,7,2722,27.329137802124023,0.20020933902877047,36.54259608401132,0.2064658339456282
same_drone,MT_s004,0.1,0.01,4,8,8,2312,23.212925910949707,0.17064888470628148,113.41819447805237,0.22577854671280276
same_drone,MT_s004,0.1,0.01,4,9,9,2312,23.21662998199463,13.228112447561273,114.95643631504916,0.46842560553633217
same_drone,MT_s004,0.1,0.01,4,10,10,2346,23.52618908882141,0.174880804368712,96.83901627426732,0.2549019607843137
same_drone,MT_s004,0.1,0.01,4,11,11,2666,26.786911964416504,0.15855867541110058,6.061375821417045,0.008252063015753939
same_drone,MT_s004,0.1,0.01,4,12,12,2344,23.593735933303833,0.1373688745960422,0.3091963459594695,0.0
same_drone,MT_s004,0.1,0.01,4,13,13,2307,23.15007710456848,0.1391361892347618,0.31669385856041293,0.0
same_drone,MT_s004,0.1,0.01,4,14,14,2625,26.3830509185791,0.1432668297013322,0.37764149982400275,0.0
same_drone,MT_s004,0.1,0.01,4,15,15,2334,23.44292402267456,10.706724705170146,116.27398389544197,0.45758354755784064
same_drone,MT_s004,0.1,0.05,0,1,1,2472,24.886879920959473,0.15077297260356204,0.4048731364754048,0.0
same_drone,MT_s004,0.1,0.05,0,2,2,2524,25.33614683151245,0.14302599044319209,0.40246904930698413,0.0
same_drone,MT_s004,0.1,0.05,0,3,3,2665,26.740379095077515,5.893868171904501,115.9630642028899,0.4521575984990619
same_drone,MT_s004,0.1,0.05,0,4,4,2618,26.25896406173706,95.17538134684597,127.9498943024299,0.9912146676852559
same_drone,MT_s004,0.1,0.05,0,5,5,2530,25.401978969573975,0.1587285041135047,6.007689802616296,0.0533596837944664
same_drone,MT_s004,0.1,0.05,0,6,6,2525,25.403844833374023,0.1557815473078108,0.45981539273869027,0.002376237623762376
same_drone,MT_s004,0.1,0.05,0,7,7,2722,27.329137802124023,0.2350021863500018,23.396238832359916,0.1642174871418075
same_drone,MT_s004,0.1,0.05,0,8,8,2312,23.212925910949707,71.06425003540826,119.04130533619937,0.6777681660899654
same_drone,MT_s004,0.1,0.05,0,9,9,2312,23.21662998199463,0.1488408986830052,0.3766141678694567,0.0
same_drone,MT_s004,0.1,0.05,0,10,10,2346,23.52618908882141,0.15245232004092557,0.41797572418400364,0.013640238704177323
same_drone,MT_s004,0.1,0.05,0,11,11,2666,26.786911964416504,0.1861590740128065,6.029816609369206,0.007126781695423856
same_drone,MT_s004,0.1,0.05,0,12,12,2344,23.593735933303833,0.15014430263507705,0.3906810334064524,0.0
same_drone,MT_s004,0.1,0.05,0,13,13,2307,23.15007710456848,0.15210314948967607,0.4010263267943694,0.0
same_drone,MT_s004,0.1,0.05,0,14,14,2625,26.3830509185791,0.15473814634793825,0.4363542348632563,0.0
same_drone,MT_s004,0.1,0.05,0,15,15,2334,23.44292402267456,0.18447780256935853,6.2466646039328655,0.0
same_drone,MT_s004,0.1,0.05,1,1,1,2472,24.886879920959473,0.1564745184974896,0.4068621647415924,0.0
same_drone,MT_s004,0.1,0.05,1,2,2,2524,25.33614683151245,0.14359108951299504,0.40681526320206285,0.0
same_drone,MT_s004,0.1,0.05,1,3,3,2665,26.740379095077515,0.1660594795109489,0.4542798205372989,0.0
same_drone,MT_s004,0.1,0.05,1,4,4,2618,26.25896406173706,0.15091929083522615,0.39079865748220055,0.0
same_drone,MT_s004,0.1,0.05,1,5,5,2530,25.401978969573975,0.1423943647413779,0.3596913648701913,0.0
same_drone,MT_s004,0.1,0.05,1,6,6,2525,25.403844833374023,0.15650897855479506,0.4476617352085441,0.002772277227722772
same_drone,MT_s004,0.1,0.05,1,7,7,2722,27.329137802124023,0.228501814072672,36.45783212941177,0.2064658339456282
same_drone,MT_s004,0.1,0.05,1,8,8,2312,23.212925910949707,76.94696248124119,124.01060242987822,0.6751730103806228
same_drone,MT_s004,0.1,0.05,1,9,9,2312,23.21662998199463,0.1469366452394496,0.3804181302084146,0.0
same_drone,MT_s004,0.1,0.05,1,10,10,2346,23.52618908882141,0.1502255890963724,0.43117104940098727,0.013640238704177323
same_drone,MT_s004,0.1,0.05,1,11,11,2666,26.786911964416504,0.18130342760293416,6.048902711449202,0.007126781695423856
same_drone,MT_s004,0.1,0.05,1,12,12,2344,23.593735933303833,0.14559651812293772,0.38873399894439736,0.0
same_drone,MT_s004,0.1,0.05,1,13,13,2307,23.15007710456848,0.1508446828795087,0.40034969637495343,0.0
same_drone,MT_s004,0.1,0.05,1,14,14,2625,26.3830509185791,0.1493270200565675,0.45155063234012666,0.0
same_drone,MT_s004,0.1,0.05,1,15,15,2334,23.44292402267456,10.621614517287512,114.93998589838063,0.45758354755784064
same_drone,MT_s004,0.1,0.05,2,1,1,2472,24.886879920959473,0.15636700285834593,0.4086533545913397,0.0
same_drone,MT_s004,0.1,0.05,2,2,2,2524,25.33614683151245,0.15043009352297076,0.4125816146222662,0.0
same_drone,MT_s004,0.1,0.05,2,3,3,2665,26.740379095077515,0.1533349638401944,0.43616897401673066,0.0
same_drone,MT_s004,0.1,0.05,2,4,4,2618,26.25896406173706,0.13855585687616312,0.3737970207224571,0.0
same_drone,MT_s004,0.1,0.05,2,5,5,2530,25.401978969573975,0.1450055399230621,0.36679439139395525,0.0
same_drone,MT_s004,0.1,0.05,2,6,6,2525,25.403844833374023,0.15795406895512087,0.4535244905077775,0.0031683168316831685
same_drone,MT_s004,0.1,0.05,2,7,7,2722,27.329137802124023,0.1745195458307478,8.131003356807328,0.05731080088170463
same_drone,MT_s004,0.1,0.05,2,8,8,2312,23.212925910949707,0.1474213666638029,0.3993520842163236,0.006487889273356401
same_drone,MT_s004,0.1,0.05,2,9,9,2312,23.21662998199463,0.14841424531780945,0.38135430420313915,0.0
same_drone,MT_s004,0.1,0.05,2,10,10,2346,23.52618908882141,0.1537285169149527,0.4176981183122308,0.013640238704177323
same_drone,MT_s004,0.1,0.05,2,11,11,2666,26.786911964416504,0.18984087795556093,6.015404591258829,0.005626406601650412
same_drone,MT_s004,0.1,0.05,2,12,12,2344,23.593735933303833,0.14927833734520846,0.39635690237438026,0.0
same_drone,MT_s004,0.1,0.05,2,13,13,2307,23.15007710456848,0.1469226100056602,0.3818186857333787,0.0
same_drone,MT_s004,0.1,0.05,2,14,14,2625,26.3830509185791,0.15656522761159408,0.4560631401170816,0.0
same_drone,MT_s004,0.1,0.05,2,15,15,2334,23.44292402267456,0.1814577327190463,6.157644081403413,0.0
same_drone,MT_s004,0.1,0.05,3,1,1,2472,24.886879920959473,0.1522798882599119,0.4057487997583394,0.0
same_drone,MT_s004,0.1,0.05,3,2,2,2524,25.33614683151245,0.1459111904181185,0.39831866483183664,0.0
same_drone,MT_s004,0.1,0.05,3,3,3,2665,26.740379095077515,0.15461525426172784,0.4316656021345919,0.0
same_drone,MT_s004,0.1,0.05,3,4,4,2618,26.25896406173706,0.1484038043787539,0.3739080103918675,0.0
same_drone,MT_s004,0.1,0.05,3,5,5,2530,25.401978969573975,0.14467382737731072,0.35608904977111205,0.0
same_drone,MT_s004,0.1,0.05,3,6,6,2525,25.403844833374023,0.15475733715244644,0.46176853378682947,0.002772277227722772
same_drone,MT_s004,0.1,0.05,3,7,7,2722,27.329137802124023,0.23682398165036034,36.465626032816544,0.2064658339456282
same_drone,MT_s004,0.1,0.05,3,8,8,2312,23.212925910949707,76.96169841824195,124.00260036513629,0.6751730103806228
same_drone,MT_s004,0.1,0.05,3,9,9,2312,23.21662998199463,0.14655299963550306,0.37480943167587244,0.0
same_drone,MT_s004,0.1,0.05,3,10,10,2346,23.52618908882141,0.1491591030867454,0.42169725781137757,0.014066496163682864
same_drone,MT_s004,0.1,0.05,3,11,11,2666,26.786911964416504,0.18458269631669566,6.0383643796841255,0.006376594148537134
same_drone,MT_s004,0.1,0.05,3,12,12,2344,23.593735933303833,0.1502473783798166,0.3995955250374107,0.0
same_drone,MT_s004,0.1,0.05,3,13,13,2307,23.15007710456848,0.14687653128031286,0.388429971613283,0.0
same_drone,MT_s004,0.1,0.05,3,14,14,2625,26.3830509185791,0.15656601684133875,0.4604283314101448,0.0
same_drone,MT_s004,0.1,0.05,3,15,15,2334,23.44292402267456,0.15590669317520067,0.42953522187583576,0.0
same_drone,MT_s004,0.1,0.05,4,1,1,2472,24.886879920959473,0.14671201579415438,0.38997499763577265,0.0
same_drone,MT_s004,0.1,0.05,4,2,2,2524,25.33614683151245,0.14752316518321607,0.4117547605424584,0.0
same_drone,MT_s004,0.1,0.05,4,3,3,2665,26.740379095077515,5.976034357714582,115.96139398512447,0.45328330206378986
